Car_id,Date,Gender,Dealer_Name,Dealer_Region,Company,Model,Body Style,Color,Transmission,Engine,Annual Income,Price ($),Dealer_No ,Phone,
C_CND_020104,10/31/2023,Male,Clay Johnson Auto Sales,Austin,Ford,Ranger,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,592000,61000,78758-7841,6808543,
C_CND_023834,12/30/2023,Female,Nebo Chevrolet,Middletown,Audi,A8,Passenger,Black,Manual,Overhead Camshaft,592000,44000,06457-3834,7203687,
C_CND_009884,12/14/2022,Female,Chrysler of Tri-Cities,Aurora,Ford,Explorer,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,592000,42000,99301-3882,8373310,
C_CND_015092,6/20/2023,Male,C & M Motors Inc,Middletown,Volvo,S40,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,592000,26000,60504-7114,8665068,
C_CND_017413,9/2/2023,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Dodge,Avenger,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,592000,22001,99301-3882,7395121,
C_CND_007174,10/24/2022,Male,Scrivener Performance Engineering,Greenville,Toyota,Corolla,Passenger,Pale White,Manual,Overhead Camshaft,592000,22000,38701-8047,7457778,
C_CND_017358,9/1/2023,Female,Enterprise Rent A Car,Aurora,Porsche,Carrera Coupe,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,592000,22000,60504-7114,6838693,
C_CND_007108,10/23/2022,Male,Gartner Buick Hyundai Saab,Greenville,Chevrolet,Cavalier,SUV,Pale White,Manual,Overhead Camshaft,592000,20000,38701-8047,7001557,
C_CND_000293,1/30/2022,Female,Ryder Truck Rental and Leasing,Middletown,Mercedes-B,C-Class,Hatchback,Pale White,Manual,Overhead Camshaft,592000,17000,06457-3834,6044969,
C_CND_019167,10/1/2023,Male,Pars Auto Sales,Greenville,Volvo,S40,Sedan,Red,Manual,Overhead Camshaft,592000,17000,38701-8047,6388536,
C_CND_003151,6/12/2022,Male,Motor Vehicle Branch Office,Scottsdale,Oldsmobile,Silhouette,Sedan,Red,Auto,DoubleÂ Overhead Camshaft,592000,12000,78758-7841,6257503,
C_CND_023193,12/18/2023,Male,Iceberg Rentals,Janesville,Honda,CR-V,SUV,Red,Auto,DoubleÂ Overhead Camshaft,592000,12000,53546-9427,8272196,
C_CND_018293,9/13/2023,Male,Race Car Help,Austin,Volkswagen,Passat,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,592000,9000,78758-7841,7768118,
C_CND_013900,5/21/2023,Male,Rabun Used Car Sales,Scottsdale,Porsche,Carrera Coupe,Hardtop,Black,Manual,Overhead Camshaft,591500,16500,85257-3102,7998852,
C_CND_007427,11/1/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Buick,Park Avenue,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,591000,62001,53546-9427,8969387,
C_CND_013472,5/7/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Dodge,Ram Van,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,591000,60000,99301-3882,6369753,
C_CND_000443,2/9/2022,Female,Buddy Storbeck's Diesel Service Inc,Pasco,Mitsubishi,Montero Sport,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,591000,45000,06457-3834,7669561,
C_CND_001205,3/24/2022,Male,New Castle Ford Lincoln Mercury,Aurora,Volkswagen,Beetle,Hardtop,Red,Auto,DoubleÂ Overhead Camshaft,591000,45000,60504-7114,8114903,
C_CND_000314,1/31/2022,Female,Rabun Used Car Sales,Aurora,Mitsubishi,Montero Sport,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,591000,39000,85257-3102,7081916,
C_CND_006655,10/2/2022,Male,Diehl Motor CO Inc,Middletown,Mercedes-B,S-Class,SUV,Black,Auto,DoubleÂ Overhead Camshaft,591000,39000,06457-3834,8669445,
C_CND_004003,7/16/2022,Male,Rabun Used Car Sales,Austin,Saturn,SC,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,591000,33001,85257-3102,7032009,
C_CND_002652,5/25/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Mercedes-B,CL500,SUV,Red,Manual,Overhead Camshaft,591000,29000,53546-9427,6240830,
C_CND_008395,11/20/2022,Male,Capitol KIA,Greenville,Oldsmobile,Bravada,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,591000,26000,38701-8047,8978439,
C_CND_018744,9/23/2023,Male,Ryder Truck Rental and Leasing,Middletown,Lexus,LX470,SUV,Black,Auto,DoubleÂ Overhead Camshaft,591000,22000,06457-3834,8129713,
C_CND_002118,4/30/2022,Male,Suburban Ford,Janesville,Volkswagen,Passat,Hatchback,Red,Manual,Overhead Camshaft,591000,20000,53546-9427,8718103,
C_CND_005983,9/20/2022,Male,Classic Chevy,Scottsdale,Hyundai,Sonata,SUV,Black,Manual,Overhead Camshaft,591000,20000,85257-3102,8626384,
C_CND_017843,9/5/2023,Male,Tri-State Mack Inc,Scottsdale,Jeep,Grand Cherokee,SUV,Pale White,Manual,Overhead Camshaft,591000,15000,85257-3102,6929519,
C_CND_004252,7/30/2022,Female,Chrysler Plymouth,Middletown,Chevrolet,Malibu,Hatchback,Pale White,Manual,Overhead Camshaft,590900,41900,53546-9427,7971684,
C_CND_004160,7/25/2022,Male,Saab-Belle Dodge,Aurora,Cadillac,Escalade,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,590500,38500,60504-7114,7584068,
C_CND_021338,11/20/2023,Female,Scrivener Performance Engineering,Greenville,Mercedes-B,S-Class,SUV,Pale White,Manual,Overhead Camshaft,590500,21500,38701-8047,8987444,
C_CND_010720,1/7/2023,Female,Buddy Storbeck's Diesel Service Inc,Middletown,Chrysler,300M,SUV,Red,Auto,DoubleÂ Overhead Camshaft,590500,16501,06457-3834,6373504,
C_CND_006706,10/4/2022,Male,Saab-Belle Dodge,Aurora,Infiniti,I30,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,590500,15500,60504-7114,6529621,
C_CND_002428,5/13/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Mercury,Grand Marquis,SUV,Red,Manual,Overhead Camshaft,590000,71000,53546-9427,8570209,
C_CND_020865,11/11/2023,Male,Rabun Used Car Sales,Scottsdale,Pontiac,Grand Prix,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,69000,85257-3102,6135279,
C_CND_006651,10/2/2022,Male,Chrysler of Tri-Cities,Pasco,Mercury,Sable,Sedan,Pale White,Manual,Overhead Camshaft,590000,61000,99301-3882,6487553,
C_CND_014787,6/12/2023,Female,Chrysler Plymouth,Pasco,Nissan,Frontier,Hatchback,Black,Manual,Overhead Camshaft,590000,53000,53546-9427,7968447,
C_CND_023482,12/25/2023,Male,C & M Motors Inc,Aurora,Mitsubishi,Diamante,Hatchback,Black,Manual,Overhead Camshaft,590000,49000,60504-7114,6697191,
C_CND_020235,11/3/2023,Female,Scrivener Performance Engineering,Greenville,Lexus,LS400,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,46001,38701-8047,6605090,
C_CND_011805,3/10/2023,Male,Ryder Truck Rental and Leasing,Middletown,Chrysler,Concorde,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,46000,06457-3834,7142558,
C_CND_007882,11/10/2022,Male,Diehl Motor CO Inc,Middletown,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,590000,45001,06457-3834,7601355,
C_CND_005360,9/7/2022,Male,Tri-State Mack Inc,Scottsdale,Honda,Civic,Hatchback,Black,Manual,Overhead Camshaft,590000,43000,85257-3102,8607178,
C_CND_001052,3/20/2022,Female,Saab-Belle Dodge,Aurora,Audi,A6,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,42000,60504-7114,7820916,
C_CND_014702,6/12/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Oldsmobile,Cutlass,Sedan,Pale White,Manual,Overhead Camshaft,590000,41000,99301-3882,8202079,
C_CND_018573,9/19/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Ford,Expedition,SUV,Black,Auto,DoubleÂ Overhead Camshaft,590000,41000,53546-9427,6085919,
C_CND_017222,8/28/2023,Female,Diehl Motor CO Inc,Aurora,Mercury,Sable,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,39001,06457-3834,6943111,
C_CND_020250,11/3/2023,Male,Iceberg Rentals,Janesville,Lexus,LS400,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,590000,39001,53546-9427,8234860,
C_CND_016649,8/12/2023,Male,Hatfield Volkswagen,Greenville,Oldsmobile,Bravada,Hatchback,Black,Manual,Overhead Camshaft,590000,36000,99301-3882,8521729,
C_CND_017674,9/4/2023,Female,U-Haul CO,Austin,Oldsmobile,Aurora,Passenger,Pale White,Manual,Overhead Camshaft,590000,34001,78758-7841,8922299,
C_CND_008526,11/21/2022,Male,Star Enterprises Inc,Aurora,Oldsmobile,Silhouette,Sedan,Red,Manual,Overhead Camshaft,590000,34000,99301-3882,6612453,
C_CND_019222,10/3/2023,Male,C & M Motors Inc,Aurora,Volkswagen,Passat,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,32000,60504-7114,7336729,
C_CND_006243,9/24/2022,Male,Nebo Chevrolet,Pasco,Lincoln,Continental,Passenger,Pale White,Manual,Overhead Camshaft,590000,27000,06457-3834,8577808,
C_CND_010231,12/22/2022,Male,Saab-Belle Dodge,Aurora,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,590000,27000,60504-7114,7305859,
C_CND_002113,4/30/2022,Male,Suburban Ford,Janesville,Chrysler,LHS,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,590000,26000,53546-9427,8175269,
C_CND_008949,11/30/2022,Male,Motor Vehicle Branch Office,Austin,Ford,Mustang,Hatchback,Red,Manual,Overhead Camshaft,590000,25001,78758-7841,7096345,
C_CND_022073,12/1/2023,Female,Saab-Belle Dodge,Austin,Mitsubishi,Eclipse,Hardtop,Black,Manual,Overhead Camshaft,590000,25000,60504-7114,6820388,
C_CND_013609,5/10/2023,Female,U-Haul CO,Aurora,Porsche,Boxter,SUV,Red,Manual,Overhead Camshaft,590000,24001,78758-7841,8452846,
C_CND_009388,12/6/2022,Male,Ryder Truck Rental and Leasing,Middletown,Dodge,Caravan,SUV,Red,Manual,Overhead Camshaft,590000,24000,06457-3834,7743419,
C_CND_018883,9/25/2023,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Dodge,Durango,SUV,Black,Auto,DoubleÂ Overhead Camshaft,590000,24000,06457-3834,8449139,
C_CND_022496,12/6/2023,Male,Suburban Ford,Austin,Dodge,Caravan,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,590000,23001,53546-9427,6764443,
C_CND_005357,9/7/2022,Male,Scrivener Performance Engineering,Greenville,Dodge,Avenger,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,22000,38701-8047,8724388,
C_CND_012401,4/1/2023,Female,Rabun Used Car Sales,Scottsdale,Hyundai,Elantra,Sedan,Red,Manual,Overhead Camshaft,590000,22000,85257-3102,7768142,
C_CND_016181,7/23/2023,Male,Chrysler of Tri-Cities,Pasco,Ford,Explorer,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,590000,22000,99301-3882,6554813,
C_CND_019415,10/10/2023,Female,Saab-Belle Dodge,Aurora,Mercedes-B,CL500,SUV,Black,Manual,Overhead Camshaft,590000,22000,60504-7114,6928484,
C_CND_020489,11/6/2023,Male,Clay Johnson Auto Sales,Austin,Mercury,Cougar,Hatchback,Pale White,Manual,Overhead Camshaft,590000,22000,78758-7841,8158587,
C_CND_001693,4/16/2022,Female,Motor Vehicle Branch Office,Austin,Chrysler,LHS,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,21000,78758-7841,6083410,
C_CND_011723,3/8/2023,Male,McKinney Dodge Chrysler Jeep,Scottsdale,Chrysler,LHS,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,21000,85257-3102,8044142,
C_CND_010182,12/21/2022,Female,Enterprise Rent A Car,Aurora,Nissan,Frontier,Hatchback,Pale White,Manual,Overhead Camshaft,590000,20001,60504-7114,8705518,
C_CND_017274,8/30/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Chevrolet,Monte Carlo,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,20001,53546-9427,8975354,
C_CND_017686,9/4/2023,Female,Rabun Used Car Sales,Janesville,Volkswagen,GTI,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,20001,85257-3102,8422837,
C_CND_011354,2/16/2023,Male,U-Haul CO,Austin,Hyundai,Sonata,SUV,Black,Manual,Overhead Camshaft,590000,20000,78758-7841,8651704,
C_CND_001614,4/13/2022,Female,Tri-State Mack Inc,Scottsdale,Pontiac,Grand Prix,Passenger,Red,Auto,DoubleÂ Overhead Camshaft,590000,19000,85257-3102,6837199,
C_CND_001694,4/16/2022,Male,Nebo Chevrolet,Middletown,BMW,323i,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,590000,19000,06457-3834,6687902,
C_CND_002285,5/7/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Buick,Regal,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,590000,19000,53546-9427,7221740,
C_CND_012235,3/24/2023,Female,Race Car Help,Greenville,Pontiac,Sunfire,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,590000,18001,78758-7841,7427418,
C_CND_003259,6/16/2022,Male,Chrysler Plymouth,Janesville,Lexus,LS400,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,18000,53546-9427,6604542,
C_CND_003621,7/2/2022,Female,Scrivener Performance Engineering,Greenville,Saturn,LW,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,590000,18000,38701-8047,6496639,
C_CND_021616,11/24/2023,Male,U-Haul CO,Austin,Volvo,C70,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,590000,18000,78758-7841,7859927,
C_CND_009065,12/1/2022,Male,McKinney Dodge Chrysler Jeep,Scottsdale,Chrysler,Town & Country,Sedan,Pale White,Manual,Overhead Camshaft,590000,17000,85257-3102,7910649,
C_CND_013108,4/23/2023,Male,Scrivener Performance Engineering,Greenville,Ford,Focus,Hardtop,Pale White,Manual,Overhead Camshaft,590000,17000,38701-8047,8489072,
C_CND_009284,12/5/2022,Male,Race Car Help,Austin,Chrysler,LHS,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,590000,16000,78758-7841,8942241,
C_CND_011663,3/5/2023,Male,Chrysler of Tri-Cities,Pasco,Mercedes-B,C-Class,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,590000,15001,99301-3882,8059529,
C_CND_008408,11/20/2022,Male,New Castle Ford Lincoln Mercury,Aurora,Oldsmobile,Cutlass,Sedan,Red,Auto,DoubleÂ Overhead Camshaft,590000,15000,60504-7114,7160492,
C_CND_011998,3/13/2023,Female,Classic Chevy,Pasco,Mercedes-B,C-Class,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,590000,14001,85257-3102,6151146,
C_CND_004130,7/23/2022,Male,Race Car Help,Greenville,Mercury,Villager,Passenger,Pale White,Manual,Overhead Camshaft,590000,14000,78758-7841,7661176,
C_CND_010306,12/24/2022,Female,Scrivener Performance Engineering,Greenville,Acura,TL,Hatchback,Pale White,Manual,Overhead Camshaft,590000,14000,38701-8047,8131067,
C_CND_016320,7/28/2023,Male,Capitol KIA,Greenville,Chevrolet,Impala,Hatchback,Pale White,Manual,Overhead Camshaft,590000,14000,38701-8047,8062558,
C_CND_017469,9/2/2023,Male,Suburban Ford,Janesville,Audi,A8,Passenger,Pale White,Manual,Overhead Camshaft,590000,13000,53546-9427,8295613,
C_CND_021804,11/26/2023,Male,McKinney Dodge Chrysler Jeep,Scottsdale,Ford,Expedition,SUV,Black,Manual,Overhead Camshaft,590000,10001,85257-3102,7858457,
C_CND_015123,6/23/2023,Female,Progressive Shippers Cooperative Association No,Janesville,Mercury,Mystique,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,590000,9001,53546-9427,8418702,
C_CND_015310,6/26/2023,Female,New Castle Ford Lincoln Mercury,Middletown,Mercury,Mystique,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,590000,9001,60504-7114,8575122,
C_CND_019319,10/7/2023,Male,Pars Auto Sales,Greenville,Chevrolet,Corvette,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,589000,25000,38701-8047,8972714,
C_CND_011308,2/12/2023,Male,Enterprise Rent A Car,Aurora,Ford,Explorer,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,588000,42000,60504-7114,7189712,
C_CND_002499,5/15/2022,Male,Iceberg Rentals,Janesville,Volvo,S70,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,588000,32001,53546-9427,6730563,
C_CND_001483,4/6/2022,Male,Classic Chevy,Scottsdale,Mitsubishi,3000GT,Sedan,Red,Manual,Overhead Camshaft,588000,24000,85257-3102,6741359,
C_CND_022674,12/9/2023,Female,Classic Chevy,Janesville,Nissan,Altima,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,588000,20000,85257-3102,6533140,
C_CND_003548,6/28/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Saturn,SC,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,588000,12000,53546-9427,6813543,
C_CND_023837,12/30/2023,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Volvo,C70,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,588000,12000,99301-3882,6729844,
C_CND_002839,5/31/2022,Female,Star Enterprises Inc,Pasco,Mitsubishi,Galant,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,587500,36500,99301-3882,6839875,
C_CND_014941,6/17/2023,Male,Nebo Chevrolet,Middletown,Buick,Park Avenue,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,587500,12500,06457-3834,8781472,
C_CND_018235,9/12/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Honda,Accord,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,587134,21130,99301-3882,6194036,
C_CND_015960,7/18/2023,Male,Clay Johnson Auto Sales,Austin,Mercury,Grand Marquis,SUV,Pale White,Manual,Overhead Camshaft,587000,71000,78758-7841,8442843,
C_CND_010932,1/22/2023,Male,Ryder Truck Rental and Leasing,Middletown,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,587000,45001,06457-3834,7709446,
C_CND_011384,2/16/2023,Female,New Castle Ford Lincoln Mercury,Aurora,Subaru,Forester,Hardtop,Red,Manual,Overhead Camshaft,587000,26001,60504-7114,8358205,
C_CND_013565,5/9/2023,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Lincoln,Town car,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,587000,26000,06457-3834,7410797,
C_CND_021895,11/27/2023,Female,C & M Motors Inc,Janesville,Mercury,Cougar,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,587000,26000,60504-7114,6829296,
C_CND_009765,12/12/2022,Male,Capitol KIA,Greenville,Volkswagen,Beetle,SUV,Pale White,Manual,Overhead Camshaft,587000,21001,38701-8047,7430951,
C_CND_013686,5/14/2023,Female,Progressive Shippers Cooperative Association No,Janesville,Plymouth,Voyager,Passenger,Red,Manual,Overhead Camshaft,587000,20000,53546-9427,6371825,
C_CND_002210,5/3/2022,Female,Clay Johnson Auto Sales,Austin,Buick,Century,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,587000,17000,78758-7841,6812968,
C_CND_004188,7/25/2022,Male,Race Car Help,Scottsdale,Oldsmobile,Bravada,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,586500,26500,78758-7841,7877487,
C_CND_008047,11/13/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Pontiac,Sunfire,Sedan,Red,Manual,Overhead Camshaft,586000,43000,53546-9427,7251128,
C_CND_007809,11/9/2022,Male,Tri-State Mack Inc,Scottsdale,Volkswagen,Passat,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,31000,85257-3102,7322890,
C_CND_020093,10/30/2023,Female,Race Car Help,Janesville,Lexus,GS400,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,31000,78758-7841,6711973,
C_CND_021509,11/22/2023,Male,Pars Auto Sales,Greenville,Toyota,Camry,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,31000,38701-8047,8803010,
C_CND_007874,11/10/2022,Male,Clay Johnson Auto Sales,Austin,Pontiac,Grand Am,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,26000,78758-7841,6235256,
C_CND_003300,6/18/2022,Male,U-Haul CO,Austin,Mercury,Mountaineer,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,21000,78758-7841,6357718,
C_CND_020333,11/4/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Chevrolet,Prizm,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,586000,15000,53546-9427,7173384,
C_CND_016627,8/12/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Mercedes-B,SLK230,Hatchback,Pale White,Manual,Overhead Camshaft,585500,71500,53546-9427,6355823,
C_CND_019371,10/9/2023,Male,Race Car Help,Austin,BMW,528i,SUV,Black,Manual,Overhead Camshaft,585500,21500,78758-7841,6612746,
C_CND_005700,9/15/2022,Female,Iceberg Rentals,Janesville,Nissan,Pathfinder,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,585000,75000,53546-9427,7714571,
C_CND_011491,2/22/2023,Male,Chrysler Plymouth,Janesville,BMW,328i,Sedan,Black,Manual,Overhead Camshaft,585000,69001,53546-9427,8356354,
C_CND_021799,11/26/2023,Male,Diehl Motor CO Inc,Middletown,Ford,Taurus,SUV,Black,Manual,Overhead Camshaft,585000,69001,06457-3834,6087620,
C_CND_003794,7/9/2022,Male,U-Haul CO,Austin,Lexus,LX470,SUV,Pale White,Manual,Overhead Camshaft,585000,54000,78758-7841,7470189,
C_CND_018517,9/18/2023,Female,Enterprise Rent A Car,Aurora,Chrysler,Concorde,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,585000,46000,60504-7114,7127795,
C_CND_009099,12/2/2022,Male,U-Haul CO,Austin,Cadillac,Seville,Hardtop,Black,Manual,Overhead Camshaft,585000,44000,78758-7841,7363244,
C_CND_010289,12/24/2022,Female,Chrysler Plymouth,Janesville,Cadillac,Seville,Hardtop,Black,Manual,Overhead Camshaft,585000,44000,53546-9427,7578077,
C_CND_001268,3/28/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Aurora,Mercedes-B,M-Class,Hatchback,Pale White,Manual,Overhead Camshaft,585000,41000,99301-3882,8684686,
C_CND_010859,1/16/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Oldsmobile,Bravada,Hatchback,Black,Manual,Overhead Camshaft,585000,36000,53546-9427,6455171,
C_CND_019316,10/7/2023,Male,Motor Vehicle Branch Office,Austin,Oldsmobile,Aurora,Passenger,Red,Manual,Overhead Camshaft,585000,34001,78758-7841,8370750,
C_CND_010493,12/27/2022,Male,Ryder Truck Rental and Leasing,Middletown,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,585000,34000,06457-3834,7761674,
C_CND_021531,11/22/2023,Male,C & M Motors Inc,Austin,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,585000,34000,60504-7114,8819752,
C_CND_008449,11/21/2022,Male,U-Haul CO,Austin,Volkswagen,Passat,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,585000,32000,78758-7841,6804279,
C_CND_004635,8/15/2022,Female,Motor Vehicle Branch Office,Austin,Dodge,Ram Van,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,585000,31000,78758-7841,6955923,
C_CND_010994,1/23/2023,Female,Chrysler of Tri-Cities,Pasco,Mitsubishi,Eclipse,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,585000,27001,99301-3882,8818486,
C_CND_012699,4/10/2023,Male,Scrivener Performance Engineering,Scottsdale,Cadillac,Escalade,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,585000,26001,38701-8047,7727713,
C_CND_001645,4/13/2022,Male,U-Haul CO,Austin,Volvo,S40,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,585000,26000,78758-7841,8468656,
